,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3347,3347,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3023163,3148603,125440,3,370,3023163,3148603,125440,3,370,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3348,3348,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3154067,3154067,0,1,86,3154067,3154067,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3349,3349,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3032003,3150003,118000,2,172,3032003,3150003,118000,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3350,3350,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3157504,3157504,0,1,86,3157504,3157504,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3351,3351,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3154210,3154210,0,1,86,3154210,3154210,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3352,3352,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3152708,3152708,0,1,86,3152708,3152708,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3353,3353,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3157072,3157072,0,1,86,3157072,3157072,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3354,3354,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3154710,3154710,0,1,86,3154710,3154710,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3355,3355,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3152006,3152006,0,1,86,3152006,3152006,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3356,3356,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3158073,3158073,0,1,86,3158073,3158073,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3375,3375,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,2781592,2781593,1,3,648,2781592,2781593,1,3,648,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
3377,3377,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3278709,3278709,0,1,86,3278709,3278709,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3378,3378,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3280010,3280010,0,1,86,3280010,3280010,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3379,3379,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3277506,3277506,0,1,86,3277506,3277506,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3380,3380,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3274070,3274070,0,1,86,3274070,3274070,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3381,3381,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3277707,3277707,0,1,86,3277707,3277707,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3382,3382,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3281070,3281070,0,1,86,3281070,3281070,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3383,3383,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3274512,3274512,0,1,86,3274512,3274512,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3384,3384,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3278566,3278566,0,1,86,3278566,3278566,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3385,3385,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3278208,3278208,0,1,86,3278208,3278208,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3386,3386,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,3244475,3244475,0,1,86,3244475,3244475,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3394,3394,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,3208393,3268091,59698,2,768,3208393,3268091,59698,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
3402,3402,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,3218507,3318218,99711,2,172,3218507,3318218,99711,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3408,3408,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3274042,3399482,125440,3,370,3274042,3399482,125440,3,370,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3409,3409,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3402005,3402005,0,1,86,3402005,3402005,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3410,3410,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3401214,3401214,0,1,86,3401214,3401214,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3412,3412,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3402506,3402506,0,1,86,3402506,3402506,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3413,3413,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3403065,3403065,0,1,86,3403065,3403065,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3414,3414,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3405569,3405569,0,1,86,3405569,3405569,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3415,3415,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3407071,3407071,0,1,86,3407071,3407071,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3416,3416,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3408716,3408716,0,1,86,3408716,3408716,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3417,3417,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3406011,3406011,0,1,86,3406011,3406011,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3419,3419,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3403708,3403708,0,1,86,3403708,3403708,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3719,3719,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3524921,3524921,0,1,86,3524921,3524921,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3720,3720,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3529067,3529067,0,1,86,3529067,3529067,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3721,3721,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3529567,3529567,0,1,86,3529567,3529567,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3722,3722,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3531212,3531212,0,1,86,3531212,3531212,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3725,3725,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3525714,3525714,0,1,86,3525714,3525714,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3726,3726,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3529067,3529067,0,1,86,3529067,3529067,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3727,3727,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3533715,3533715,0,1,86,3533715,3533715,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3728,3728,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3531511,3531511,0,1,86,3531511,3531511,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3729,3729,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3525012,3525012,0,1,86,3525012,3525012,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3730,3730,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3528006,3528006,0,1,86,3528006,3528006,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3741,3741,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,3409386,3518842,109456,2,172,3409386,3518842,109456,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3757,3757,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3650361,3668737,18376,5,430,3650361,3668737,18376,5,430,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3759,3759,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3655067,3673564,18497,3,258,3655067,3673564,18497,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3760,3760,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3655210,3669210,14000,2,172,3655210,3669210,14000,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3761,3761,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3651072,3673073,22001,2,172,3651072,3673073,22001,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3762,3762,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3658504,3677010,18506,3,258,3658504,3677010,18506,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3763,3763,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3659005,3678013,19008,3,258,3659005,3678013,19008,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3764,3764,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3653207,3677212,24005,3,258,3653207,3677212,24005,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3765,3765,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3651072,3674566,23494,2,172,3651072,3674566,23494,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3766,3766,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3657503,3674507,17004,2,172,3657503,3674507,17004,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
3768,3768,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,3448114,3628135,180021,4,1345,3448114,3628135,180021,4,1345,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
3771,3771,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,3381608,3554994,173386,13,2808,3381608,3554994,173386,13,2808,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
4563,4563,0,192.168.1.141,00:b3:62:2b:d9:ad,00:b3:62,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,2480562,2480562,0,1,83,2480562,2480562,0,1,83,0,0,0,0,0,MDNS,Network,0,6,_sleep-proxy._udp.local,,,,
6110,6110,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,3381608,3451515,69907,3,276,3381608,3451515,69907,3,276,0,0,0,0,0,NetBIOS,System,0,6,__msbrowse__,,,,
6294,6294,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,3489850,3489850,0,1,86,3489850,3489850,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6539,6539,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3654709,3796713,142004,4,344,3654709,3796713,142004,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6540,6540,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3799708,3799708,0,1,86,3799708,3799708,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6541,6541,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3794711,3794711,0,1,86,3794711,3794711,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6542,6542,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3798004,3798004,0,1,86,3798004,3798004,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6543,6543,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3797573,3797573,0,1,86,3797573,3797573,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6544,6544,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3799006,3799006,0,1,86,3799006,3799006,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6545,6545,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3794568,3794568,0,1,86,3794568,3794568,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6546,6546,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3800567,3800567,0,1,86,3800567,3800567,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6547,6547,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,3802511,3802511,0,1,86,3802511,3802511,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6551,6551,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,3824578,3824578,0,3,648,3824578,3824578,0,3,648,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
6552,6552,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3793976,3919160,125184,3,370,3793976,3919160,125184,3,370,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6553,6553,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,3919210,3919210,0,1,86,3919210,3919210,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6556,6556,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,3926568,3926568,0,1,86,3926568,3926568,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6557,6557,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3924006,3924006,0,1,86,3924006,3924006,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6558,6558,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,3923004,3923004,0,1,86,3923004,3923004,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6559,6559,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,3923073,3923073,0,1,86,3923073,3923073,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6560,6560,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3922214,3922214,0,1,86,3922214,3922214,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6561,6561,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,3922715,3922715,0,1,86,3922715,3922715,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6565,6565,0,::,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3666506,3666506,0,1,78,3666506,3666506,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6566,6566,0,fd2d:ab8c:225::b30,08:00:27:38:31:62,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,3666506,3666506,0,1,86,3666506,3666506,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6567,6567,0,::,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,3678012,3678012,0,1,78,3678012,3678012,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6580,6580,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4044600,4124503,79903,6,516,4044600,4124503,79903,6,516,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6581,6581,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,4052210,4124735,72525,3,258,4052210,4124735,72525,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6582,6582,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,3925566,4131072,205506,4,344,3925566,4131072,205506,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6583,6583,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4050007,4129515,79508,4,344,4050007,4129515,79508,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6584,6584,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4049565,4131072,81507,3,258,4049565,4131072,81507,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6585,6585,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4133513,4133777,264,2,172,4133513,4133777,264,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6586,6586,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4051568,4127066,75498,4,344,4051568,4127066,75498,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6587,6587,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4051710,4132727,81017,4,344,4051710,4132727,81017,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6588,6588,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,4050508,4131003,80495,3,258,4050508,4131003,80495,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6589,6589,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,4047714,4130233,82519,3,258,4047714,4130233,82519,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6590,6590,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4108284,4126776,18492,4,344,4108284,4126776,18492,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
